Cancer Types,Sample Names,Accuracy,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Ovary-AdenoCA,SP101795,0.947,0,57,0,63,0,0,0,0,0,0,0
Ovary-AdenoCA,SP102187,0.827,0,72,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA,SP101515,0.886,0,75,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA,SP101931,0.832,0,17,0,47,40,0,0,0,0,0,0
Ovary-AdenoCA,SP101610,0.788,0,59,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA,SP61703,0.867,0,3,0,27,5,0,0,0,0,0,19
Ovary-AdenoCA,SP59707,0.482,0,0,0,1,0,0,3,0,3,0,0
Ovary-AdenoCA,SP68659,0.859,0,25,0,24,0,0,0,0,0,0,0
Ovary-AdenoCA,SP62616,0.881,0,22,0,44,25,51,0,0,0,0,0
Ovary-AdenoCA,SP59761,0.744,0,5,0,8,0,0,0,0,23,0,0
Ovary-AdenoCA,SP66960,0.625,0,2,0,5,3,7,0,0,0,0,0
Ovary-AdenoCA,SP61453,0.733,0,3,0,0,4,0,0,0,9,0,6
Ovary-AdenoCA,SP63796,0.73,0,26,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA,SP69155,0.725,0,2,0,7,0,0,0,0,0,0,8
Ovary-AdenoCA,SP59950,0.915,0,21,0,34,0,35,0,0,71,0,0
Ovary-AdenoCA,SP59938,0.857,0,17,0,30,16,0,0,0,0,0,0
Ovary-AdenoCA,SP64976,0.816,0,17,0,33,0,0,0,0,0,0,0
Ovary-AdenoCA,SP64296,0.837,0,149,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA,SP65807,0.798,0,33,0,53,0,0,0,0,0,0,0
Ovary-AdenoCA,SP59803,0.89,0,10,0,19,0,26,0,0,0,0,0
Ovary-AdenoCA,SP66159,0.885,0,53,0,84,0,0,0,0,0,0,0
Ovary-AdenoCA,SP63356,0.828,0,15,0,27,0,0,0,0,0,0,0
Ovary-AdenoCA,SP68348,0.9,0,35,0,52,0,61,0,0,0,0,0
Ovary-AdenoCA,SP62450,0.75,0,1,0,3,0,4,0,0,5,0,0
Ovary-AdenoCA,SP67428,0.899,0,43,0,58,0,0,0,0,0,0,0
Ovary-AdenoCA,SP61713,0.761,0,9,0,11,0,0,0,0,33,0,0
Ovary-AdenoCA,SP68725,0.856,0,11,0,0,9,16,0,0,0,0,0
Ovary-AdenoCA,SP67609,0.908,0,16,0,25,0,27,0,0,39,0,0
Ovary-AdenoCA,SP62110,0.849,0,4,0,21,5,17,0,0,0,0,0
Ovary-AdenoCA,SP64546,0.877,0,23,0,39,0,0,0,0,0,0,0
Ovary-AdenoCA,SP63546,0.876,0,9,0,13,7,12,0,0,19,0,0
Ovary-AdenoCA,SP60322,0.756,0,10,0,10,8,0,0,0,27,0,0
Ovary-AdenoCA,SP60243,0.904,0,14,0,11,10,22,0,0,0,0,0
Ovary-AdenoCA,SP63966,0.761,0,3,0,7,3,0,0,0,0,0,8
Ovary-AdenoCA,SP60362,0.786,0,6,0,0,0,0,0,0,12,0,0
Ovary-AdenoCA,SP69077,0.817,0,49,0,92,0,0,0,0,0,0,0
Ovary-AdenoCA,SP67346,0.688,0,12,0,16,9,20,0,0,43,0,0
Ovary-AdenoCA,SP66687,0.766,0,5,0,0,4,11,0,0,18,0,0
Ovary-AdenoCA,SP63716,0.792,0,9,0,0,0,17,0,0,0,0,0
Ovary-AdenoCA,SP65376,0.919,0,36,0,25,0,39,0,0,60,0,0
Ovary-AdenoCA,SP61343,0.758,0,6,0,15,0,0,0,0,0,0,0
Ovary-AdenoCA,SP60001,0.825,0,12,0,30,14,43,0,0,0,0,0
Ovary-AdenoCA,SP59860,0.861,0,17,0,37,0,0,0,0,0,0,0
Ovary-AdenoCA,SP60610,0.761,0,3,0,3,2,0,0,0,0,0,5
Ovary-AdenoCA,SP64036,0.875,0,22,0,24,0,31,0,0,0,0,0
Ovary-AdenoCA,SP60842,0.87,0,87,0,0,0,0,0,0,0,0,0
Panc-AdenoCA,SP77443,0.716,0,5,0,8,0,14,0,0,20,0,0
Panc-AdenoCA,SP72118,0.841,0,3,0,0,0,3,0,0,0,0,6
Panc-AdenoCA,SP76891,0.826,0,0,0,11,0,0,0,0,0,0,0
Panc-AdenoCA,SP125732,0.71,0,2,0,7,0,7,21,0,15,0,0
Panc-AdenoCA,SP125716,0.587,0,2,0,4,5,0,12,0,16,0,0
Panc-AdenoCA,SP125746,0.572,0,4,31,8,0,5,20,0,16,0,0
Panc-AdenoCA,SP125797,0.632,0,5,0,2,0,4,0,0,7,0,0
Panc-AdenoCA,SP76057,0.69,0,2,0,6,0,8,0,0,0,0,0
Panc-AdenoCA,SP69565,0.894,0,18,0,11,0,12,0,0,31,0,0
Panc-AdenoCA,SP75202,0.822,0,1,0,3,0,0,0,0,1,0,5
Panc-AdenoCA,SP110736,0.869,3,3,0,1,0,0,0,0,4,0,0
Panc-AdenoCA,SP107774,0.584,0,0,0,4,0,0,0,0,8,0,0
Panc-AdenoCA,SP110779,0.808,0,5,0,4,0,5,8,0,6,0,0
Panc-AdenoCA,SP107805,0.807,0,4,0,8,0,5,10,0,0,0,0
Panc-AdenoCA,SP110789,0.799,0,18,0,15,0,22,0,0,41,0,0
Panc-AdenoCA,SP71846,0.833,0,12,0,11,0,3,0,0,8,0,16
Panc-AdenoCA,SP70122,0.613,0,4,0,0,0,7,0,0,0,0,0
Panc-AdenoCA,SP71404,0.788,0,3,0,6,0,6,0,0,6,0,10
Panc-AdenoCA,SP76955,0.75,0,1,0,3,0,0,0,0,0,0,3
Panc-AdenoCA,SP107781,0.702,0,0,0,8,0,6,0,0,0,0,0
Panc-AdenoCA,SP70202,0.686,0,11,0,9,0,11,0,0,24,0,0
Panc-AdenoCA,SP70677,0.446,0,2,0,0,0,3,0,0,5,0,0
Panc-AdenoCA,SP70082,0.575,2,2,0,3,0,0,0,0,0,0,0
Panc-AdenoCA,SP70288,0.886,0,11,0,5,0,0,0,0,9,0,0
Panc-AdenoCA,SP70266,0.532,0,0,0,2,0,0,0,0,5,0,4
Panc-AdenoCA,SP107956,0.78,0,2,0,7,0,0,0,0,8,0,13
Panc-AdenoCA,SP70956,0.829,0,8,0,5,0,0,0,0,5,0,6
Panc-AdenoCA,SP108017,0.648,0,3,0,4,0,2,6,0,5,0,0
Panc-AdenoCA,SP71536,0.597,0,2,0,2,0,0,0,0,3,0,0
Panc-AdenoCA,SP70756,0.806,0,4,0,6,0,0,0,0,12,0,0
Panc-AdenoCA,SP76675,0.852,0,18,0,20,0,16,0,0,33,0,0
Panc-AdenoCA,SP71480,0.502,0,0,0,3,0,3,0,0,6,0,0
Panc-AdenoCA,SP70313,0.797,0,0,0,5,0,0,0,0,3,0,16
Panc-AdenoCA,SP73319,0.618,0,0,0,6,0,0,0,0,0,0,0
Panc-AdenoCA,SP107813,0.603,0,3,0,3,0,5,0,0,6,0,0
Panc-AdenoCA,SP77339,0.751,0,3,0,3,0,2,0,0,7,0,0
Panc-AdenoCA,SP76017,0.842,0,0,0,7,0,2,0,0,0,0,10
Panc-AdenoCA,SP76915,0.631,0,4,0,9,0,12,0,0,17,0,0
Panc-AdenoCA,SP71974,0.87,0,14,0,31,0,23,0,0,27,0,0
Panc-AdenoCA,SP70178,0.791,0,1,0,8,0,4,0,0,0,0,5
Panc-AdenoCA,SP107920,0.834,0,2,0,7,0,0,0,0,0,0,0
Panc-AdenoCA,SP110798,0.49,0,0,0,0,0,0,0,0,6,0,3
Panc-AdenoCA,SP107952,0.767,0,9,0,12,0,0,0,0,0,0,0
Panc-AdenoCA,SP70465,0.922,4,6,0,12,0,5,0,0,0,0,0
Panc-AdenoCA,SP70780,0.821,0,6,0,7,8,0,0,0,0,0,0
Panc-AdenoCA,SP110803,0.799,0,6,0,0,4,5,0,0,3,0,10
Panc-AdenoCA,SP107915,0.801,4,7,0,8,0,0,0,0,0,0,0
Panc-AdenoCA,SP71132,0.541,0,0,0,3,0,4,0,0,5,0,0
Panc-AdenoCA,SP71552,0.699,0,8,0,11,0,16,0,0,0,0,0
Panc-AdenoCA,SP69573,0.856,0,4,0,1,0,0,0,0,1,0,3
Panc-AdenoCA,SP75681,0.83,0,4,0,3,0,0,0,0,0,0,11
Panc-AdenoCA,SP107874,0.814,0,10,0,6,0,6,0,0,16,0,0
Panc-AdenoCA,SP110816,0.761,0,3,0,1,0,0,0,0,3,0,0
Panc-AdenoCA,SP77203,0.827,0,26,0,18,0,22,0,0,48,0,0
Panc-AdenoCA,SP76515,0.647,0,0,0,7,0,4,0,0,11,0,0
Panc-AdenoCA,SP110770,0.746,0,2,0,4,4,0,0,0,5,0,6
Panc-AdenoCA,SP69812,0.779,0,6,0,4,0,3,0,0,6,0,0
Panc-AdenoCA,SP76136,0.919,0,28,0,24,33,0,47,0,0,0,0
Panc-AdenoCA,SP70106,0.956,0,31,0,25,0,14,0,0,27,0,0
Panc-AdenoCA,SP108059,0.741,2,0,0,3,0,4,0,0,3,0,0
Panc-AdenoCA,SP108020,0.72,0,0,0,10,0,5,0,0,8,0,0
Panc-AdenoCA,SP76867,0.774,0,3,0,0,0,0,0,0,5,0,9
Panc-AdenoCA,SP108088,0.776,0,3,0,7,0,0,9,0,0,0,0
Panc-AdenoCA,SP71734,0.772,0,5,0,5,0,5,0,0,0,0,7
Panc-AdenoCA,SP76001,0.468,0,0,0,2,0,3,0,0,7,0,0
Panc-AdenoCA,SP108033,0.952,0,9,0,6,0,0,0,0,0,0,0
Panc-AdenoCA,SP110822,0.92,0,21,0,18,0,15,0,0,20,0,0
Panc-AdenoCA,SP69762,0.814,0,4,0,10,0,0,0,0,11,0,0
Panc-AdenoCA,SP107945,0.593,0,2,0,0,0,4,0,0,13,0,0
Panc-AdenoCA,SP107770,0.836,4,0,0,4,5,4,0,0,0,0,0
Panc-AdenoCA,SP73263,0.798,0,4,0,7,0,2,0,0,5,0,0
Panc-AdenoCA,SP77131,0.686,0,2,0,6,0,0,0,0,8,0,0
Panc-AdenoCA,SP75322,0.786,0,10,0,14,0,7,0,0,24,0,0
Panc-AdenoCA,SP70046,0.924,0,10,0,0,0,0,0,0,0,0,0
Panc-AdenoCA,SP70932,0.812,0,2,0,6,0,3,0,0,0,0,0
Panc-AdenoCA,SP71758,0.858,0,8,0,3,0,0,0,0,2,0,6
Panc-AdenoCA,SP71228,0.839,0,6,0,11,0,6,0,0,16,0,0
Panc-AdenoCA,SP76353,0.776,0,3,0,5,0,0,12,0,0,0,0
Panc-AdenoCA,SP69587,0.536,0,2,3,1,0,2,0,0,2,0,0
Panc-AdenoCA,SP69898,0.746,0,7,0,10,0,5,0,0,15,0,0
Panc-AdenoCA,SP75977,0.85,0,5,0,7,0,8,0,0,0,0,0
Panc-AdenoCA,SP70226,0.696,0,3,0,2,0,1,10,0,4,0,0
Panc-AdenoCA,SP108068,0.721,0,6,0,9,0,13,0,0,0,0,0
Panc-AdenoCA,SP107784,0.749,0,2,0,10,0,6,0,0,11,0,0
Panc-AdenoCA,SP110824,0.694,0,4,0,5,0,6,0,0,0,0,0
Panc-AdenoCA,SP76843,0.778,2,4,0,4,0,2,0,0,6,0,0
Panc-AdenoCA,SP71456,0.762,0,1,0,9,0,7,0,0,5,0,11
Panc-AdenoCA,SP108065,0.806,0,6,0,7,0,3,0,0,6,0,0
Panc-AdenoCA,SP70860,0.864,6,6,0,8,0,0,0,0,0,0,0
Panc-AdenoCA,SP71084,0.821,0,1,0,5,0,2,0,0,1,0,12
Panc-AdenoCA,SP72262,0.808,0,6,0,7,0,0,0,0,9,0,0
Panc-AdenoCA,SP69705,0.743,0,3,0,5,0,0,0,0,0,0,12
Panc-AdenoCA,SP107786,0.863,0,15,0,12,0,8,0,0,17,0,0
Panc-AdenoCA,SP71576,0.592,0,2,0,0,0,5,0,0,4,0,0
Panc-AdenoCA,SP108123,0.764,0,3,0,0,0,11,0,0,4,0,7
Panc-AdenoCA,SP74896,0.863,0,4,0,8,0,6,0,0,7,0,0
Panc-AdenoCA,SP71950,0.81,0,4,0,5,0,0,0,0,0,0,7
Panc-AdenoCA,SP108049,0.786,3,0,0,3,0,0,4,0,0,0,0
Panc-AdenoCA,SP116965,0.901,0,47,0,64,0,46,0,0,104.01,0,0
Panc-AdenoCA,SP77930,0.638,0,1,0,3,0,4,0,0,3,0,0
Panc-AdenoCA,SP125807,0.594,0,2,0,3,0,5,0,0,13,0,0
Panc-AdenoCA,SP125696,0.768,0,7,0,7,0,6,0,0,15,0,0
Panc-AdenoCA,SP125725,0.84,0,4,0,5,0,5,0,0,0,0,0
Panc-AdenoCA,SP125752,0.768,0,9,0,0,0,0,0,0,0,0,0
Panc-AdenoCA,SP118048,0.932,0,20,0,9,0,4,51,0,5,0,0
Panc-AdenoCA,SP117981,0.809,0,4,0,3,0,5,0,0,8,0,7
Panc-AdenoCA,SP125749,0.801,0,4,0,7,0,3,0,0,12,0,0
Panc-AdenoCA,SP125762,0.878,0,15,0,5,0,0,0,0,14,0,0
Panc-AdenoCA,SP117164,0.687,0,2,0,1,2,3,5,0,0,0,0
Panc-AdenoCA,SP117002,0.759,2,1,0,5,0,4,0,0,10,0,0
Panc-AdenoCA,SP117158,0.743,0,0,0,6,0,5,0,0,6,0,0
Panc-AdenoCA,SP125691,0.708,0,6,0,5,0,7,0,0,14,0,12
Panc-AdenoCA,SP125721,0.686,0,2,0,6,4,4,0,0,11,0,0
Panc-AdenoCA,SP125753,0.606,0,0,0,1,2,0,4,0,5,0,0
Panc-AdenoCA,SP117972,0.671,0,3,0,1,0,2,0,0,6,0,0
Panc-AdenoCA,SP125726,0.815,0,6,0,3,0,6,0,0,0,0,0
Panc-AdenoCA,SP125800,0.714,0,2,0,0,0,0,0,0,0,0,0
Panc-AdenoCA,SP117745,0.728,0,6,0,2,0,6,0,0,6,0,7
Panc-AdenoCA,SP117351,0.886,0,7,0,2,0,0,0,0,4,0,15
Panc-AdenoCA,SP117980,0.737,0,5,0,4,0,5,0,0,9,0,7
Panc-AdenoCA,SP117878,0.558,0,0,0,0,0,0,0,0,12,0,5
Panc-AdenoCA,SP125805,0.619,0,0,0,4,4,3,0,0,4,0,0
Panc-AdenoCA,SP78013,0.725,0,1,0,2,0,3,0,0,4,0,3
Panc-AdenoCA,SP118083,0.872,0,12,0,27,28,22,0,0,43,0,0
Panc-AdenoCA,SP125772,0.705,0,0,0,1,0,0,0,0,4,0,0
Panc-AdenoCA,SP117216,0.938,0,14,0,7,0,8,0,0,0,0,0
Panc-AdenoCA,SP125784,0.855,2,5,0,4,0,1,0,0,3,0,0
Panc-AdenoCA,SP117323,0.865,6,10,0,8,0,6,0,0,18,0,0
Panc-AdenoCA,SP118046,0.731,0,2,0,1,0,0,0,0,1,0,7
Panc-AdenoCA,SP77888,0.766,3,0,0,1,0,0,0,0,2,0,0
Panc-AdenoCA,SP125766,0.522,0,0,0,5,0,5,0,0,10,0,0
Panc-AdenoCA,SP125737,0.81,0,10,0,9,0,6,0,0,13,0,0
Panc-AdenoCA,SP125763,0.742,0,5,0,12,0,8,0,0,9,0,11
Panc-AdenoCA,SP125802,0.679,0,1,0,3,0,0,6,0,1,0,0
Panc-AdenoCA,SP117656,0.933,0,27,0,12,0,15,0,0,30,0,0
Panc-AdenoCA,SP77872,0.797,0,4,0,3,0,0,11,0,0,0,0
Panc-AdenoCA,SP117309,0.9,0,6,0,8,0,0,0,0,0,0,0
Panc-AdenoCA,SP117201,0.783,0,5,0,5,0,10,0,0,11,0,9
Panc-AdenoCA,SP125685,0.72,0,3,0,5,0,4,0,0,8,0,0
Panc-AdenoCA,SP117463,0.609,0,3,0,6,0,0,0,0,0,0,0
Panc-AdenoCA,SP117568,0.837,0,17,0,13,0,14,0,0,0,0,0
Panc-AdenoCA,SP125717,0.575,0,1,0,4,0,2,0,0,2,0,3
Panc-AdenoCA,SP125707,0.099,0,0,0,0,0,0,0,0,1,0,0
Panc-AdenoCA,SP125794,0.534,0,0,0,6,0,0,0,0,0,0,0
Panc-AdenoCA,SP125756,0.894,0,19,0,28,0,21,0,0,36,0,0
Panc-AdenoCA,SP117441,0.711,0,0,0,0,4,0,0,0,5,0,8
Panc-AdenoCA,SP125780,0.663,0,2,0,7,0,4,0,0,5,0,7
Panc-AdenoCA,SP125764,0.91,0,61,0,27,0,41,0,0,73,0,0
Panc-AdenoCA,SP117690,0.695,0,3,0,2,0,0,0,0,3,0,3
Panc-AdenoCA,SP125742,0.844,0,8,0,4,0,5,0,0,7,0,0
Panc-AdenoCA,SP125804,0.923,0,47,0,27,0,30,0,0,53,0,0
Panc-AdenoCA,SP125695,0.951,10,5,0,0,0,0,0,0,0,0,0
Panc-AdenoCA,SP77986,0.68,0,1,0,1,0,0,0,0,5,0,0
Panc-AdenoCA,SP125689,0.815,0,14,0,20,0,40,0,0,0,0,0
Panc-AdenoCA,SP117523,0.758,0,1,0,2,0,4,6,0,4,0,0
Panc-AdenoCA,SP125694,0.682,0,1,0,2,0,3,0,0,0,0,0
Panc-AdenoCA,SP125745,0.649,0,0,0,12,0,0,0,0,0,0,0
Panc-AdenoCA,SP117001,0.504,0,0,0,1,0,0,3,0,4,0,0
Panc-AdenoCA,SP117949,0.832,0,6,0,5,0,0,0,0,6,0,7
Panc-AdenoCA,SP117653,0.721,0,0,0,1,3,2,0,0,2,0,5
Panc-AdenoCA,SP117522,0.769,0,3,0,2,0,4,4,0,4,0,0
Panc-AdenoCA,SP125710,0.874,0,6,0,0,0,4,0,0,0,0,0
Panc-AdenoCA,SP117214,0.826,0,0,0,6,0,0,4,0,0,0,0
Panc-AdenoCA,SP125768,0.675,0,5,0,8,0,7,0,0,19,0,0
Panc-AdenoCA,SP117722,0.764,0,2,0,11,0,6,0,0,0,0,0
Panc-AdenoCA,SP125699,0.785,0,4,0,7,0,0,0,0,7,0,5
Panc-AdenoCA,SP125771,0.808,0,7,0,15,0,16,0,0,20,0,0
Panc-AdenoCA,SP125719,0.935,0,19,0,5,0,0,0,0,15,0,0
Panc-AdenoCA,SP117648,0.861,0,4,0,14,0,0,0,0,0,0,0
Panc-AdenoCA,SP125760,0.855,4,4,0,3,0,5,0,0,5,0,0
Panc-AdenoCA,SP125770,0.831,0,25,0,40,0,28,0,0,77,0,0
Panc-AdenoCA,SP77956,0.545,0,0,0,5,0,3,0,0,5,0,0
Panc-AdenoCA,SP125785,0.767,0,3,0,7,0,5,0,0,8,0,0
Panc-AdenoCA,SP125706,0.933,0,33,0,19,0,17,0,0,27,0,0
Panc-AdenoCA,SP125705,0.623,0,0,0,3,0,2,0,0,7,0,5
Panc-AdenoCA,SP125715,0.787,0,0,0,4,7,6,0,0,0,0,0
Panc-AdenoCA,SP116962,0.685,1,2,0,3,0,2,0,0,4,0,0
Panc-AdenoCA,SP117660,0.715,0,0,0,3,0,0,0,0,1,0,3
Panc-AdenoCA,SP117643,0.921,0,43,0,42,0,21,0,0,48,0,0
Panc-AdenoCA,SP125713,0.885,0,23,0,32,0,0,0,0,44,0,0
Panc-AdenoCA,SP117760,0.708,0,4,0,7,0,0,0,0,0,0,13
Panc-AdenoCA,SP116968,0.742,0,3,0,3,0,0,0,0,3,0,3
Panc-AdenoCA,SP125775,0.841,0,4,0,1,0,0,0,0,5,0,0
Panc-AdenoCA,SP125731,0.861,0,4,0,4,0,0,0,0,13,0,0
Panc-AdenoCA,SP125733,0.347,0,0,0,0,0,0,4,0,4,0,0
Panc-AdenoCA,SP78502,0.604,0,1,0,1,0,2,3,0,0,0,0
Panc-AdenoCA,SP125791,0.788,0,1,0,0,0,2,0,0,5,0,12
Panc-AdenoCA,SP125755,0.699,0,0,0,5,0,0,0,0,0,0,5
Panc-AdenoCA,SP117340,0.765,0,8,0,6,0,8,0,0,17,0,0
Panc-AdenoCA,SP125781,0.721,0,4,0,2,0,3,0,0,9,0,0
Panc-AdenoCA,SP125783,0.735,0,1,0,4,0,2,8,0,5,0,0
Panc-AdenoCA,SP116950,0.607,0,4,0,6,5,0,0,0,0,0,0
Panc-AdenoCA,SP125712,0.652,0,0,0,1,0,0,0,0,3,0,7
Panc-AdenoCA,SP125786,0.907,0,16,0,22,0,0,0,0,36,0,0
Panc-AdenoCA,SP125693,0.799,0,13,0,24,0,0,0,0,0,0,0
Panc-AdenoCA,SP116949,0.849,0,3,0,14,0,12,0,0,12,0,0
Panc-AdenoCA,SP78533,0.291,0,0,0,0,0,0,0,0,7,0,0
Panc-AdenoCA,SP117215,0.771,0,6,0,8,0,3,0,0,7,0,0
Panc-AdenoCA,SP117040,0.69,0,5,0,5,0,4,0,0,7,0,0
Panc-AdenoCA,SP117476,0.645,0,2,0,2,0,2,0,0,11,0,0
Panc-AdenoCA,SP116985,0.764,0,3,0,3,0,4,0,0,3,0,9
Panc-AdenoCA,SP125769,0.599,1,0,0,2,0,2,0,0,2,0,0
Panc-AdenoCA,SP125778,0.865,0,25,0,61,0,59,0,0,88,0,0
Panc-AdenoCA,SP117440,0.881,6,0,0,5,0,3,0,0,5,0,0
Panc-AdenoCA,SP125730,0.788,0,1,0,0,0,7,0,0,2,0,3
Panc-AdenoCA,SP125686,0.441,0,0,0,11,0,0,0,0,0,0,0
Panc-AdenoCA,SP125758,0.733,3,2,0,5,0,4,0,0,7,0,0
Panc-AdenoCA,SP77848,0.652,0,4,0,0,0,0,0,0,0,0,6
Panc-AdenoCA,SP117974,0.559,0,0,0,7,0,2,0,0,5,0,0
Panc-AdenoCA,SP117911,0.412,0,0,0,4,0,14,0,0,25,0,16
Panc-AdenoCA,SP117165,0.78,0,2,0,7,0,5,0,0,13,0,7
Panc-AdenoCA,SP117412,0.871,0,9,0,19,0,20,0,0,34,0,0
Panc-AdenoCA,SP117650,0.818,0,6,0,4,0,7,0,0,3,0,8
Panc-AdenoCA,SP117076,0.765,0,1,0,4,0,0,0,0,2,0,3
Panc-AdenoCA,SP125757,0.842,0,7,0,4,0,3,0,0,3,0,0
Panc-AdenoCA,SP125711,0.757,0,8,0,10,0,0,0,0,0,0,0
Panc-AdenoCA,SP125811,0.682,0,2,0,7,0,5,0,0,9,0,0
Panc-AdenoCA,SP125723,0.812,0,1,0,7,0,7,0,0,5,0,0
Panc-AdenoCA,SP125809,0.444,0,0,0,3,0,3,0,0,6,0,0
Panc-AdenoCA,SP125722,0.838,0,4,0,0,0,0,0,0,2,0,6
Panc-AdenoCA,SP117908,0.722,0,4,0,6,0,5,0,0,6,0,0
Panc-AdenoCA,SP125741,0.839,0,0,0,13,0,0,0,0,0,0,0
Panc-AdenoCA,SP125724,0.766,0,4,0,3,0,2,0,0,4,0,0
Panc-AdenoCA,SP117037,0.861,0,1,0,4,2,0,0,0,0,0,0
Panc-AdenoCA,SP125777,0.866,0,13,0,18,0,25,0,0,43,0,0
Panc-AdenoCA,SP117291,0.688,0,0,0,6,0,9,0,0,14,0,0
Panc-AdenoCA,SP125793,0.721,0,7,0,4,0,0,0,0,11,0,0
Panc-AdenoCA,SP125744,0.647,0,3,0,2,0,4,0,0,4,0,0
Panc-AdenoCA,SP125795,0.597,0,1,0,1,0,4,0,0,6,0,0
Panc-AdenoCA,SP125703,0.528,0,2,0,2,0,6,0,0,7,0,0
Panc-AdenoCA,SP125761,0.761,0,6,0,11,0,15,0,0,0,0,0
Panc-AdenoCA,SP117661,0.89,0,6,0,5,0,5,0,0,5,0,0
Panc-AdenoCA,SP125776,0.746,0,3,0,3,0,4,0,0,8,0,0
Panc-AdenoCA,SP117261,0.817,0,6,0,0,0,0,0,0,7,0,0
Panc-AdenoCA,SP125698,0.833,0,17,0,15,0,14,0,0,39,0,0
Panc-AdenoCA,SP125714,0.809,0,9,0,8,0,5,0,0,9,0,10
Panc-AdenoCA,SP77972,0.561,0,0,0,0,0,3,0,0,19,0,0
Panc-AdenoCA,SP77866,0.754,1,1,0,3,0,2,0,0,0,0,0
Panc-AdenoCA,SP125704,0.716,0,9,0,0,0,11,0,0,13,0,0
Panc-AdenoCA,SP117290,0.74,0,2,0,8,0,0,0,0,7,0,12
Panc-AdenoCA,SP125738,0.652,0,3,0,0,0,2,0,0,3,0,3
Panc-Endocrine,SP135427,0.809,0,5,0,3,0,5,0,0,0,0,0
Panc-Endocrine,SP135403,0.985,0,1,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102557,0.746,0,5,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106801,0.592,0,0,0,2,0,0,0,0,2,0,0
Panc-Endocrine,SP106758,0.985,0,1,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP106808,0.57,0,3,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP102617,0.675,0,2,0,7,0,0,0,0,0,0,6
Panc-Endocrine,SP102605,0.548,0,0,0,3,0,3,0,0,0,0,0
Panc-Endocrine,SP117086,0.697,0,2,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP117700,0.751,0,1,0,0,0,9,0,0,8,0,0
Panc-Endocrine,SP135339,0.751,0,4,0,6,0,8,0,0,0,0,6
Panc-Endocrine,SP135324,0.524,0,0,0,2,0,0,0,0,0,0,0
Panc-Endocrine,SP102529,0.637,0,3,0,3,0,0,0,0,12,0,0
Panc-Endocrine,SP102507,0.543,0,2,0,3,0,0,0,0,0,0,0
Panc-Endocrine,SP102485,0.795,0,1,0,6,0,0,0,0,0,0,2
Panc-Endocrine,SP117043,0.794,0,8,0,10,0,0,0,0,0,0,0
Panc-Endocrine,SP135496,0.644,0,1,0,1,0,4,0,0,3,0,1
Panc-Endocrine,SP117228,0.67,0,2,0,3,0,3,0,0,0,0,0
Panc-Endocrine,SP118044,0.74,0,0,0,1,0,0,0,0,0,0,0
Panc-Endocrine,SP117984,0.391,0,0,0,7,0,0,0,0,0,0,0
Panc-Endocrine,SP135346,0.604,0,10,0,0,0,0,0,0,0,0,0
Panc-Endocrine,SP135492,0.435,0,0,0,0,0,0,0,0,3,0,0
Panc-Endocrine,SP102573,0.524,0,0,0,2,0,0,0,0,0,0,0
Panc-Endocrine,SP135460,0.355,0,0,0,3,0,0,0,0,0,0,3
Panc-Endocrine,SP117667,0.807,0,0,0,3,0,0,0,0,0,0,0
Panc-Endocrine,SP106815,0.855,0,7,0,4,0,0,0,0,0,0,12
Panc-Endocrine,SP106734,0.776,0,3,0,2,0,0,0,0,0,0,0
Panc-Endocrine,SP117796,0.572,0,0,0,6,0,0,0,0,0,0,0
Panc-Endocrine,SP102537,0.615,0,2,0,3,0,0,0,0,9,0,0
Panc-Endocrine,SP135334,0.695,0,2,0,7,0,0,0,0,0,0,3
Panc-Endocrine,SP102517,0.766,0,3,0,7,0,0,0,0,10,0,0
Panc-Endocrine,SP106722,0.547,0,2,0,3,0,0,0,0,0,0,0
Panc-Endocrine,SP135434,0.478,0,3,0,5,0,0,0,0,0,0,8
Panc-Endocrine,SP106753,0.512,0,0,0,0,2,0,0,0,0,0,1
Panc-Endocrine,SP102523,0.663,0,1,3,1,0,0,0,0,0,0,0
Panc-Endocrine,SP102591,0.585,0,2,0,5,0,0,0,0,0,0,6
Panc-Endocrine,SP102547,0.445,0,1,0,0,0,3,4,0,0,0,1
Panc-Endocrine,SP118043,0.76,0,5,0,0,0,0,0,6,0,0,10
Panc-Endocrine,SP135478,0.927,0,3,0,6,0,0,0,0,0,0,2
Panc-Endocrine,SP102561,0.448,0,0,0,1,0,0,0,0,3,0,0
Panc-Endocrine,SP135274,0.839,0,3,0,6,0,0,0,0,0,0,0
Panc-Endocrine,SP106797,0.487,0,0,0,0,0,1,0,1,2,0,0
Panc-Endocrine,SP135488,0.787,0,15,0,13,0,0,0,0,0,0,26
Panc-Endocrine,SP135480,0.573,0,0,0,3,0,0,0,0,0,0,0
